Diabetes_Percentage_2008,Diabetes_Percentage_2013,Obesity_Percentage_2012,Recreation_Facilities_2011,Recreation_Facilities_2016,Recreation_Facilities_per_1000_2011,Recreation_Facilities_per_1000_2016,Recreation_Facilities_Percent_Change_2011_16,Recreation_Facilities_Per_1000_Pop_Percent_Change_2011_16,Obesity_Percentage_2017
2.0354071062353265,2.0379853009450413,1.3237012004707462,-0.248806407383201,-0.2381710155098784,0.0927251240705191,0.1561096175827131,-0.0206919876205465,0.1055297472387294,0.363
1.5978673932326015,1.353810834298831,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
0.5283258725592719,0.5488996970679971,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
1.0630966328959364,1.877003073498874,1.3237012004707462,-0.2151053843524563,-0.1840873870330669,-0.1606344179858748,0.1028703058481591,0.6487674667966232,0.6426067107222182,0.363
1.7437139642335104,3.003878665622042,1.3237012004707462,-0.1477033382909668,-0.1570455727946612,0.2757488801671147,0.2866834891874454,-0.0206919876205465,0.0097535600916605,0.363
2.2298692009032046,2.4806864264219994,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
1.5978673932326015,2.440440869560459,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
1.549251869565632,1.394056391160373,1.3237012004707462,-0.248806407383201,-0.1840873870330669,-0.2538093776605664,0.4839560872498201,1.9876863756510463,2.1182028972607863,0.363
1.3061742512307843,2.1184764146681245,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
0.965865585561998,1.273319720575749,1.3237012004707462,-0.2151053843524563,-0.1840873870330669,-0.4611408392622768,-0.2863470879493638,0.6487674667966232,0.6209729370567469,0.363
1.7437139642335104,1.1525830499911225,1.3237012004707462,-0.2151053843524563,-0.2381710155098784,-0.1553737871634545,-0.3913681263989965,-0.6901514420377164,-0.6560598357311263,0.363
2.7646399612398698,3.124615336206668,1.3237012004707462,-0.2825074304139458,-0.2381710155098784,-0.6534357321866108,-0.2690779171413029,1.9876863756510463,2.3734272166303247,0.363
0.6255569198932104,0.8708641519603312,1.3237012004707462,-0.1477033382909668,-0.2111292012714727,-0.0171197745914099,-0.3716087551414115,-0.8240433329291839,-0.8145421637960807,0.363
-0.0064448877773926,0.8708641519603312,1.3237012004707462,-0.1814043613217116,-0.1840873870330669,-0.2892014166067672,-0.2778120841840724,-0.0206919876205465,-0.0291418517597135,0.363
1.1603276802298763,2.641668653868168,1.3237012004707462,-0.248806407383201,-0.2381710155098784,-0.2572609043748129,-0.2233297166160152,-0.0206919876205465,0.0416115311797987,0.363
0.8200190145610886,2.23921308525275,1.3237012004707462,-0.0803012922294773,-0.0759201300794439,-0.0577029801828136,0.0999422363598465,0.2662192071382764,0.3314807213622432,0.363
1.3547897748977538,1.55503861860654,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
1.4034052985647234,1.07209193626804,1.3237012004707462,-0.2151053843524563,-0.2111292012714727,0.3130381475961368,0.3258644586977855,-0.0206919876205465,0.0142711563788973,0.363
1.3061742512307843,1.07209193626804,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
4.028643576581077,3.9295264734375017,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
2.521562342905022,1.917248630360416,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
1.7437139642335104,3.003878665622042,1.3237012004707462,-0.2825074304139458,-0.2922546439866899,-0.1868305164990656,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.363
1.208943203896845,0.9916008225449554,1.3237012004707462,-0.1477033382909668,-0.0218365016026324,-0.3054711573728615,0.3388998271049197,1.9876863756510463,1.982088230439716,0.363
0.965865585561998,1.4745475048834564,1.3237012004707462,-0.2825074304139458,-0.2652128297482842,-0.7120507052914454,-0.6738185848014259,-0.0206919876205465,0.0476955083304117,0.363
1.014481109228967,0.7098819245141641,1.3237012004707462,1.7732549744614832,1.6817977954169296,0.3105653665314249,0.5321846487673472,0.3356332058657146,0.358003301121273,0.363
1.3547897748977538,1.4745475048834564,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
1.4034052985647234,1.192828606852664,1.3237012004707462,-0.1140023152602221,-0.0488783158410382,-0.0886901148767728,0.3586037228164734,0.98349719401525,1.034972888595715,0.363
1.452020822231693,1.756266402914249,1.3237012004707462,-0.2825074304139458,-0.2381710155098784,-0.5686991929475737,-0.1334358545199799,1.9876863756510463,2.149510226204692,0.363
-0.1522914587783013,-0.6987125656397964,1.3237012004707462,-0.0466002691987326,-0.1029619443178497,-0.2144766085671225,-0.3464891218992578,-0.2717392830294957,-0.4214342836708877,0.363
0.2366327305574551,0.5488996970679971,1.3237012004707462,-0.2151053843524563,-0.1029619443178497,-0.4913996299974194,0.066395081574134,2.6571458300682167,2.3515889462090445,0.363
3.493872816244413,4.935665394976045,1.3237012004707462,-0.2825074304139458,-0.2652128297482842,0.2508325568065218,0.3606963353298191,-0.0206919876205465,0.1796619166987301,0.363
3.056333103241687,2.883141995037417,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
1.5006363458986625,0.1061985715910382,1.3237012004707462,1.5710488362770147,1.0598360679335974,1.2684294014068445,0.923625944565899,-0.2358753836796219,-0.3035284041032733,0.363
2.9104865322407787,3.607562018545168,1.3237012004707462,-0.248806407383201,-0.2381710155098784,0.3458238163517952,0.4252080511564398,-0.0206919876205465,0.1220218537975876,0.363
0.8686345382280581,3.003878665622042,1.3237012004707462,-0.3162084534446905,-0.2111292012714727,-0.9667183583557946,0.3951735298628691,-4.459495802126219e-18,-2.556887365587389e-18,0.363
0.7714034908941197,0.6293908107910806,1.3237012004707462,-0.1814043613217116,-0.1840873870330669,-0.3893905507113526,-0.3721257882855924,-0.0206919876205465,-0.0228812475164758,0.363
1.111712156562906,1.756266402914249,1.3237012004707462,0.6948222374776516,0.5460415974038882,0.0170879448526645,0.0583734706176204,0.0462539578151452,0.0619310144286733,0.363
1.7437139642335104,2.641668653868168,1.3237012004707462,-0.3162084534446905,-0.2652128297482842,-0.9667183583557946,-0.3158034685845448,-4.459495802126219e-18,-2.556887365587389e-18,0.363
1.3547897748977538,0.9111097088218728,1.3237012004707462,0.3241109841394595,0.248581640781425,0.1568339330359581,0.2363100314988291,0.085012136767454,0.1329466795115068,0.363
0.5283258725592719,0.5488996970679971,1.3237012004707462,-0.1140023152602221,-0.1029619443178497,-0.2891905755334597,-0.1501853542596549,0.3140377395980802,0.3670239751306709,0.363
3.68833491091229,4.211245371468294,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
2.4243312955710827,2.078230857806582,1.3237012004707462,-0.248806407383201,-0.2381710155098784,0.4336476222419497,0.3712837496435722,-0.0206919876205465,-0.0948867385017838,0.363
1.452020822231693,0.9111097088218728,1.3237012004707462,-0.248806407383201,-0.2381710155098784,-0.1446031808325435,-0.1330296141924093,-0.0206919876205465,-0.013331628184415,0.363
1.452020822231693,1.4745475048834564,1.3237012004707462,-0.2825074304139458,-0.2922546439866899,-0.3707926894524921,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.363
1.79232948790048,0.6696363676526224,1.3237012004707462,-0.1814043613217116,-0.1840873870330669,0.0218353728160536,-0.0203652694965026,-0.0206919876205465,-0.1157160674865194,0.363
0.7227879672271501,0.6293908107910806,1.3237012004707462,-0.1814043613217116,-0.2111292012714727,-0.3230336961308644,-0.4749177807819963,-0.5227865784384449,-0.5672410700080095,0.363
-0.9301398374498138,-1.0206770205321305,1.3237012004707462,0.3578120071702042,0.5460415974038882,0.4028995196630773,1.0099146084094393,1.0839161121788297,0.9296275633766132,0.363
3.493872816244413,3.5673164616836277,1.3237012004707462,-0.2825074304139458,-0.2652128297482842,0.0377543777579701,0.0926943945207658,-0.0206919876205465,0.090443556096126,0.363
1.79232948790048,1.6355297323296236,1.3237012004707462,-0.248806407383201,-0.2922546439866899,-0.6353568873123425,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.363
2.1326381535692667,0.9916008225449554,1.3237012004707462,-0.2825074304139458,-0.2652128297482842,-0.6393436920211422,-0.6021514599998681,-0.0206919876205465,0.0433261969503453,0.363
0.5769413962262414,0.4281630264833723,1.3237012004707462,0.121904845954991,0.032247126874179,-0.0710989556852383,-0.1599496307044786,-0.175182630942951,-0.2433057084410188,0.363
1.6464829168995712,2.198967528391208,1.3237012004707462,-0.1140023152602221,-0.1570455727946612,0.2545449875012527,0.0942583670234287,-0.3554217148391734,-0.2859669854204523,0.363
1.452020822231693,2.641668653868168,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
3.493872816244413,3.245352006791293,1.3237012004707462,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.363
0.0421706358895769,0.7903730382372477,1.3237012004707462,-0.3162084534446905,-0.2381710155098784,-0.9667183583557946,0.1771078503743152,-4.459495802126219e-18,-2.556887365587389e-18,0.363
-2.145527929124052,-1.463378146009089,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.951065834456173,-2.026815942070673,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.4162950741195086,-1.7048514871783391,-1.1267085051561403,0.8633273526313753,0.8975851825031629,0.6340624926248748,1.02432047076842,0.4957481629292677,0.5189725852974729,0.342
-2.145527929124052,-2.1877981695168405,-1.1267085051561403,-0.3162084534446905,-0.2652128297482842,-0.9667183583557946,-0.193654388271819,-4.459495802126219e-18,-2.556887365587389e-18,0.342
-1.513526121453448,-1.1011681342552135,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.9024503107892043,-2.1877981695168405,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.0273708847837528,-1.624360373455256,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-2.2913745001249604,-2.3085348401014656,-1.1267085051561403,-0.0803012922294773,0.032247126874179,-0.0001068104933844,0.6460565428369576,1.4138639861534843,1.3781768600147055,0.342
-1.610757168787387,-1.3426414754244642,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
0.0,-1.584114816593715,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-2.242758976457991,-2.1475526126552986,-1.1267085051561403,-0.1140023152602221,-0.0759201300794439,1.561359796077855,2.328967231280702,0.6487674667966232,0.6638671419464144,0.342
-1.7566037397882956,-1.624360373455256,-1.1267085051561403,-0.0128992461679878,-0.0759201300794439,1.1994168090982404,0.8751572132391273,-0.2438451390929365,-0.2951018641852043,0.342
-1.3190640267855696,-0.9401859068090463,-1.1267085051561403,-0.1477033382909668,-0.2111292012714727,3.999325919278355,1.955330407059512,-0.8240433329291839,-0.8243318656298602,0.342
-1.8052192634552653,-1.8658337146245063,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.3190640267855696,-1.5438692597321724,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.9996813581231436,-1.221904804839839,-1.1267085051561403,-0.0803012922294773,-0.1029619443178497,0.0674983530244269,-0.0405125738876757,-0.0206919876205465,-0.2418803948821705,0.342
-1.36767955045254,-2.107307055793757,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.36767955045254,-1.906079271486048,-1.1267085051561403,-0.2825074304139458,-0.2652128297482842,0.4524189000197038,0.4346338951153821,-0.0206919876205465,-0.0267933078249351,0.342
-1.610757168787387,-1.906079271486048,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
0.0,-1.6646059303167982,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
0.0,-1.584114816593715,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.513526121453448,-1.825588157762965,-1.1267085051561403,-0.248806407383201,-0.2381710155098784,2.082638441642493,2.0813546244086307,-0.0206919876205465,0.0299709118137317,0.342
0.0,-1.94632482834759,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.7566037397882956,-1.7450970440398812,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.8052192634552653,-1.5438692597321724,-1.1267085051561403,-0.248806407383201,-0.2381710155098784,1.81532673636898,1.8971031631523043,-0.0206919876205465,0.0900639731141137,0.342
-1.707988216121326,-2.6707448518553414,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
0.0,-0.9401859068090463,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.2704485031186006,-1.3426414754244642,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
-1.4649105977864785,-1.181659247978297,-1.1267085051561403,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.342
1.79232948790048,1.273319720575749,-1.026006736431748,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.295
-0.7356777427819354,-0.3767481107474623,-1.026006736431748,0.0545027998935015,-0.1300037585562554,0.154473939787668,-0.2959174769651196,-0.933591243662218,-0.8608957448599609,0.295
-1.36767955045254,-1.463378146009089,-1.026006736431748,-0.0466002691987326,0.032247126874179,-0.1587738187794907,0.2026745458211123,0.98349719401525,0.8962344110375942,0.295
0.4797103488923023,-0.0145380989935875,-1.026006736431748,-0.1477033382909668,-0.2381710155098784,0.3016113175465866,-0.4322783739323063,-1.2257190055835026,-1.224413769861671,0.295
-0.3953690771131491,-0.3767481107474623,-1.026006736431748,-0.2151053843524563,-0.2381710155098784,0.1283690553550174,-0.2287532887815042,-0.6901514420377164,-0.703664359359567,0.295
-0.8329087901158753,-0.2157658833012958,-1.026006736431748,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.295
1.014481109228967,1.434301948021916,-1.026006736431748,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.295
-1.2218329794516305,-0.8999403499475053,-1.026006736431748,9.086376972133092,9.63209118150822,0.0103332515123836,0.2162064375117332,0.6127750230172325,0.4162636095854742,0.295
0.5769413962262414,0.6293908107910806,-1.026006736431748,0.1893068920164805,0.0592889411125847,0.0359310582924219,-0.0923797033988913,-0.2884757693833977,-0.2939083956577011,0.295
1.452020822231693,0.750127481375706,-1.026006736431748,-0.2151053843524563,-0.1840873870330669,-0.5886047586741403,-0.4401750000399868,0.6487674667966232,0.6640760267804267,0.295
-1.0273708847837528,-0.9804314636705882,-1.026006736431748,3.0875948726605285,2.8445958076683766,0.4195772642230959,0.5838520214681389,0.2775820267364633,0.2474168148527728,0.295
-0.7356777427819354,0.4281630264833723,-1.026006736431748,-0.0128992461679878,0.0592889411125847,-0.6442601187660524,-0.5141727308766659,0.8719206182690131,0.6490246964074022,0.295
-1.7566037397882956,-1.3023959185629224,-1.026006736431748,-0.2825074304139458,-0.2381710155098784,-0.6821157916213617,-0.3546983420252312,1.9876863756510463,2.1859461967556943,0.295
-0.9301398374498138,-0.2962569970243793,-1.026006736431748,0.3915130302009489,0.356748897735048,0.3827416415066224,0.4836604682737863,0.2662192071382764,0.1538371203324458,0.295
0.0421706358895769,0.5488996970679971,-1.026006736431748,-0.0466002691987326,0.032247126874179,-0.4315704566821549,-0.156890957588776,0.98349719401525,0.9824539291159424,0.295
1.3061742512307843,0.6696363676526224,1.827210044092708,-0.2825074304139458,-0.2652128297482842,-0.2485379057648387,-0.2031192603193745,-0.0206919876205465,0.075455106600634,0.35
0.6741724435601806,1.3135652774372897,1.827210044092708,-0.3162084534446905,-0.2381710155098784,-0.9667183583557946,0.359691035604913,-4.459495802126219e-18,-2.556887365587389e-18,0.35
0.9172500618950284,1.917248630360416,1.827210044092708,-0.1814043613217116,-0.2111292012714727,0.3444585999901932,0.0344662932881918,-0.5227865784384449,-0.5025192302558276,0.35
-1.0273708847837528,-0.6584670087782547,1.827210044092708,0.5263171223239279,0.3297070834966422,0.5138042281001971,0.2453924045366592,-0.181362256682274,-0.3793239259988015,0.35
0.0907861595565458,0.4684085833449136,1.827210044092708,-0.2825074304139458,-0.2922546439866899,-0.601088254587622,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.35
1.111712156562906,0.750127481375706,1.827210044092708,-0.2825074304139458,-0.2652128297482842,0.2193946909384655,0.2741231317919064,-0.0206919876205465,0.0851146336464341,0.35
1.3061742512307843,0.9916008225449554,1.827210044092708,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.35
0.4797103488923023,0.7098819245141641,1.827210044092708,-0.248806407383201,-0.2922546439866899,0.0207008815971166,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.35
2.327100248237144,1.5952841754680818,1.827210044092708,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.35
0.0907861595565458,0.1464441284525794,1.827210044092708,-0.248806407383201,-0.2381710155098784,0.2158753804133645,0.2425843605996741,-0.0206919876205465,0.0353613732366672,0.35
1.014481109228967,-0.0547836558551287,1.827210044092708,-0.2825074304139458,-0.2652128297482842,-0.1129291963878517,-0.0512474745437305,-0.0206919876205465,0.1127606066264862,0.35
0.965865585561998,0.9111097088218728,1.827210044092708,-0.2825074304139458,-0.2922546439866899,-0.4432977877324448,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.35
0.9172500618950284,0.7098819245141641,1.827210044092708,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.35
1.014481109228967,0.6696363676526224,1.827210044092708,-0.1814043613217116,-0.2381710155098784,1.229431323349084,0.1726873752670214,-1.024881169256343,-0.9917869675759378,0.35
0.2366327305574551,0.9916008225449554,1.827210044092708,-0.248806407383201,-0.2652128297482842,0.3168565091284227,-0.2959939767670647,-1.024881169256343,-1.0108426330622045,0.35
0.0907861595565458,0.750127481375706,1.827210044092708,-0.0128992461679878,-0.1300037585562554,0.2738683062831615,-0.179098322508605,-0.6901514420377164,-0.7768179045117644,0.35
-0.8329087901158753,0.0659530147294965,1.827210044092708,-0.1814043613217116,-0.1300037585562554,-0.0895946804822014,0.3438781836127089,0.98349719401525,1.0028384882538457,0.35
1.8895605352344191,1.8367575166373324,1.827210044092708,-0.248806407383201,-0.2381710155098784,-0.4300743885657324,-0.3923678996726932,-0.0206919876205465,0.0510981904097718,0.35
1.1603276802298763,0.9513552656834148,1.827210044092708,-0.248806407383201,-0.2381710155098784,0.5562465422504052,0.6211233712672346,-0.0206919876205465,0.093153959292558,0.35
1.79232948790048,1.273319720575749,1.827210044092708,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.35
1.6464829168995712,1.55503861860654,1.827210044092708,-0.2825074304139458,-0.2922546439866899,0.0980527256232959,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.35
0.3338637778913936,0.9513552656834148,1.827210044092708,-0.2825074304139458,-0.2922546439866899,-0.2430157340488772,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.35
-0.2981380297792094,-0.0145380989935875,1.827210044092708,0.0882038229242463,-0.1029619443178497,0.4324547789459353,-0.1709603263361666,-0.8575163056570717,-0.9083444018731778,0.35
0.4797103488923023,1.0318463794064985,1.827210044092708,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.35
0.7227879672271501,1.756266402914249,1.827210044092708,-0.3162084534446905,-0.2652128297482842,-0.9667183583557946,0.1683476470196424,-4.459495802126219e-18,-2.556887365587389e-18,0.35
0.1394016832235153,1.3135652774372897,1.827210044092708,-0.0803012922294773,-0.1840873870330669,0.0128899560358365,-0.3901414916436694,-0.8814255718769317,-0.892031313514568,0.35
-0.2495225061122404,-0.0547836558551287,1.827210044092708,-0.3162084534446905,-0.2652128297482842,-0.9667183583557946,-0.198277350441089,-4.459495802126219e-18,-2.556887365587389e-18,0.35
-0.1522914587783013,0.6696363676526224,1.827210044092708,-0.1814043613217116,-0.2111292012714727,0.3012137753884041,-0.0423143024989357,-0.5227865784384449,-0.5772701496543953,0.35
1.5006363458986625,0.9111097088218728,1.827210044092708,-0.2151053843524563,-0.2922546439866899,0.8409305932020846,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.35
0.3824793015583632,0.38791746962183,1.827210044092708,-0.2825074304139458,-0.2381710155098784,-0.5576711111256116,-0.1385151775767158,1.9876863756510463,2.010293975262544,0.35
0.9172500618950284,0.8708641519603312,1.827210044092708,-0.2825074304139458,-0.2652128297482842,0.0137708745501132,0.0542898584313055,-0.0206919876205465,0.0602996554070249,0.35
0.0907861595565458,0.750127481375706,1.827210044092708,-0.248806407383201,-0.1840873870330669,-0.2311515344480812,0.495064768576103,1.9876863756510463,2.0217262510190928,0.35
-0.0550604114443622,1.716020846052707,1.827210044092708,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.35
0.7227879672271501,0.6696363676526224,1.827210044092708,-0.248806407383201,-0.2922546439866899,0.548752636775317,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.35
1.2575587275638147,1.6757752891911653,1.827210044092708,-0.248806407383201,-0.2652128297482842,-0.6101419059334722,-0.7397192072908442,-1.024881169256343,-0.93917155410397,0.35
-0.0064448877773926,0.5086541402064553,1.827210044092708,-0.2825074304139458,-0.2652128297482842,-0.4382160346195967,-0.4242854635911431,-0.0206919876205465,-0.0436341430659196,0.35
1.7437139642335104,1.6355297323296236,1.827210044092708,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.35
0.6255569198932104,0.7903730382372477,1.827210044092708,-0.3162084534446905,-0.2652128297482842,-0.9667183583557946,-0.1345332309892617,-4.459495802126219e-18,-2.556887365587389e-18,0.35
1.3547897748977538,0.750127481375706,1.827210044092708,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.35
0.2366327305574551,0.4281630264833723,1.827210044092708,-0.2825074304139458,-0.2652128297482842,-0.0214517861770007,0.0278507355018085,-0.0206919876205465,0.0799258024015233,0.35
0.965865585561998,0.6696363676526224,1.827210044092708,-0.3162084534446905,-0.2922546439866899,-0.9667183583557946,-0.92722681666886,-0.0206919876205465,0.0019534008903047,0.35
-0.1522914587783013,1.0318463794064985,1.827210044092708,-0.2825074304139458,-0.2922546439866899,-0.3570936381944172,-0.92722681666886,-2.02907035089214,-2.045192730111952,0.35
0.4797103488923023,0.750127481375706,1.827210044092708,-0.248806407383201,-0.2111292012714727,-0.5765156068022158,-0.3757977787789584,0.98349719401525,0.9271446578920026,0.35
